state,clim_zone,compl_year,proj_type,ibc_type,park_type,gfa_w_park_imp,gfa_ext_imp,gfa_park_imp,prim_bldg_use,gfa_prim_imp,sec_bldg_use,gfa_sec_imp,occupancy,res_units,bldg_height,therm_env_area,wwr,r_value_walls,r_value_roofs,certifications,seis_site_cls,sdc,wind_speed,str_prim_horiz_sys,str_prim_vert_sys,str_lat_sys,podium,str_sec_horiz_sys,str_sec_vert_sys,col_grid_long,col_grid_short,fdn_type,design_phase,purp_of_assessment,ec_reductions,ec_reduction_percent,ec_redux_bldg_reuse,ec_redux_mat_reuse,ec_redux_alt_str_sys,ec_redux_str_bio_mat,ec_redux_nonstr_bio_mat,ec_redux_str_optimize,ec_redux_concrete_optimize,ec_redux_ext_env_optimize,ec_redux_int_fin_optimize,gfa_without_park_imp,gfa_w_park_m,gfa_without_park_m,gfa_prim_m,gfa_sec_m,gfa_park_ratio,stories_above_grade_bins,stories_below_grade_bins,gfa_w_park_imp_bins,software_version_bins,physical_scope_bins,structural_material_bins,eci_A_to_C,eci_A1-A3,eci_A4,eci_B4-B5,eci_C2-C4,eci_D,eci_A_to_C_substr,eci_A_to_C_superstr,eci_A_to_C_enc,eci_A_to_C_int_con,eci_A_to_C_int_fin,eci_A_to_C_unknown
Texas,Zone 2A (Hot Humid),2024,New Construction,Type III-B,No Parking,18755,,,Other,18775,,,267,0,27,,0.1115,,,LEED v4.0 Certified,D,A,139,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,,,29,30,Deep foundation < 50' (15m),Construction Documents,Required: LEED Proposed,Yes,0.07,No,No,No,No,No,Yes,Yes,No,No,18755,1742.395765,1742.395765,1744.253825,,0,2 to 5,0,"10,001-50,000",One Click LCA,SE,Steel,638.9315026,437.2020555,26.06611019,0,3.271725124,,128.0827723,134.5236856,181.2513129,,84.98698271,22.6821201
Texas,Zone 4C (Mixed Marine),2030,New Construction,Type III-B,"Above grade, attached to main structure",46300,,13300,Office,46300,,,500,,48,59903,0.26,24,48,pursuing LBC,E,D,100,Wood: Joists and sheathing,Wood: Mass timber,Wood: Shear panels,Not a podium building,,,32,25,Shallow foundation,Design Development,Voluntary: Internal Benchmarking,No,,No,No,Yes,No,No,Yes,No,No,No,33000,4301.4089,3065.799,4301.4089,,0.403030303,2 to 5,0,"10,001-50,000",Tally LCA,SEI,Wood,668.5335565,849.1189084,10.90580115,128.3352815,77.13497869,-180.7775695,180.9412054,510.9583795,164.6480296,16.94692387,197.6952168,38.38206964
Texas,Zone 4C (Mixed Marine),2018,New Construction,Type III-B,No Parking,57875,,0,Public Assembly,32650,Office,9915,1702,,55,118304,0.15,18,38,LEED v.3 Gold,D,D,115,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,,,32,26,Deep foundation < 50' (15m),Completed,Voluntary: Internal Benchmarking,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,57875,5376.761125,5376.761125,3033.28295,921.133245,0,2 to 5,0,"50,001-100,000",Tally LCA,SEI,Steel,712.3124105,646.355353,7.372822547,36.12143052,39.56575401,-73.66055216,205.4177926,405.725159,100.5845255,,,
Texas,Zone 5A (Cool Humid),2023,New Construction,Type III-B,No Parking,33800,,,Office,33800,,,355,,47,19200,0.3,15,20,LEEDv4.0 Gold,D,B,132,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Wood: Engineered panels,Wood: Mass timber,16.5,13,Shallow foundation,Construction Documents,Required: LEED Proposed,Yes,0.209,No,No,Yes,Yes,No,No,Yes,No,No,33800,3140.1214,3140.1214,3140.1214,,0,2 to 5,0,"10,001-50,000",Other,SE,Steel,500.5632743,,,,,,,,,,,
Utah,Zone 4C (Mixed Marine),2023,New Construction,Type III-B,No Parking,40140,,,Public Assembly,40140,,,1741,,50,80915,0.336,23,42,"LEED NC V4, targeting gold",E,D,130,Steel: Frame + concrete on metal deck,Steel: Columns,Masonry: Shear walls,Not a podium building,,,16,14,Shallow foundation,Construction Documents,Required: LEED Proposed,Yes,0.178,No,No,No,No,No,No,Yes,Yes,No,40140,3729.12642,3729.12642,3729.12642,,0,2 to 5,0,"10,001-50,000",Tally LCA,SE,Steel/Masonry,885.3571645,413.0996438,8.268181294,36.05318979,29.14653712,-8.311191233,,324.9606088,95.88003554,1.996067631,,54.77867723
Virginia,Zone 4C (Mixed Marine),2021,New Construction,Type III-B,No Parking,15298,,,Transportation Hub/Infrastructure,15298,,,627,,46.75,46965,0.33,29.41176471,45.45454545,"LEED NC V4, gold",E,D,115,Steel: Frame + concrete on metal deck,Steel: Columns,Concrete: Shear walls,Not a podium building,,,32,20,Other Foundation System,Construction Documents,Voluntary: Internal Benchmarking,No,,No,No,No,No,No,No,No,No,No,15298,1421.230094,1421.230094,1421.230094,,0,2 to 5,0,"10,001-50,000",Tally LCA,SEI,Steel/Concrete,903.7067711,736.6718119,11.97648465,125.9020358,115.9642003,-168.4645449,32.33773138,520.6763278,370.2053893,14.60135335,10.07492634,1.357287028
Virginia,Zone 4C (Mixed Marine),2025,New Construction,Type III-B,No Parking,80410,1860,0,Education,80410,,,2210,0,57,32030,0.25,31,38,Washington State Sustainable Schools Protocol (WSSP),D,D,105,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Not a podium building,,,28,11,Shallow foundation,Construction,Voluntary: Internal Benchmarking,Yes,0.3,No,No,Yes,Yes,No,Yes,Yes,No,No,80410,7470.33023,7470.33023,7470.33023,,0,2 to 5,0,"50,001-100,000",Tally LCA,SEI,Steel/Wood,928.3529224,221.9133956,6.455961774,52.00019457,57.71264828,-22.33724272,53.53051657,115.9780192,52.8541688,32.81073887,28.70495643,1.664781257
Washington,Zone 3B (Warm Dry),2023,New Construction,Type V-A,Below Grade,230376,,48682,Residential: Mulitfamily (5 or more units),223464.72,Mercantile (Retail Other Than Mall),43771.44,1632,160,70,,0.1014,21,38,Greenpoint Rated,D,C,110,Wood: Joists and sheathing,Wood: Light-frame,Light Frame shear panels,Not a podium building,,,29.5,27.5,Shallow foundation,Construction Documents,Voluntary: Internal Benchmarking,Yes,0.212,,,,Yes,,,Yes,,,181694,21402.62153,16879.91768,20760.54288,4066.49809,0.267933999,2 to 5,1,"200,001-400,000",Tally LCA,SEI,Wood,310.9121819,187.1124783,3.472663015,63.96831306,35.81396158,-27.03177784,12.47294243,114.1628666,65.16029481,7.934809811,0.54960891,0.019166653
Washington,Zone 4C (Mixed Marine),2025,New Construction,Type V-A,Below Grade,122263,,26110,Residential: Mulitfamily (5 or more units),122263,,,669,80,55,,0.18,21,38,,C,D,98,Wood: Joists and sheathing,Wood: Light-frame,Light Frame shear panels,Primary system defined above is on a podium,Concrete: PT framing,Concrete: CIP,19.75,21.75,Shallow foundation,Design Development,Voluntary: Internal Benchmarking,Yes,,,,,Yes,Yes,,Yes,,,96153,11358.59949,8932.902159,11358.59949,,0.27154639,2 to 5,1,"100,001-200,000",Tally LCA,SEI,Wood,729.41536,235.5584033,3.093801151,56.64121559,49.21898555,-11.32397081,13.16906709,114.2306021,138.7380168,13.76884039,0.642413329,0.115357355
Washington,Zone 4C (Mixed Marine),2022,New Construction,Type IV-HT,No Parking,84771,,,Education,84771,,,1687,,75,84006,0.43,16,50,"LEED NC, Version 4, Gold",C,D,115,Wood: Engineered panels,Wood: Mass timber,Concrete: Shear walls,Not a podium building,,,20,15,Shallow foundation,Construction Documents,Required: LEED Proposed,Yes,0.357,No,No,Yes,Yes,No,No,Yes,No,No,84771,7875.480213,7875.480213,7875.480213,,0,2 to 5,0,"50,001-100,000",Tally LCA,SE,Concrete/Wood,863.6769362,216.3335418,6.1497505,23.02401474,70.51755267,-10.62123298,17.07263386,209.0287222,82.33474059,0.797818243,2.127858643,
Washington,Zone 4C (Mixed Marine),2019,New Construction,Type V-A,"Above grade, within footprint of main structure",101046,,5863,Residential: Mulitfamily (5 or more units),88708,Mercantile (Retail Other Than Mall),2040,706,115,62.75,79440.5,0.244,21,45,,C,D,110,Wood: Joists and sheathing,Wood: Light-frame,Wood: Shear panels,Primary system defined above is on a podium,Concrete: PT framing,Concrete: CIP,28,22.5,Shallow foundation,Completed,Voluntary: Performance Declaration,Yes,,No,No,No,No,No,No,Yes,No,No,95183,9387.476538,8842.786249,8241.239324,189.52212,0.061597134,6 to 10,0,"100,001-200,000",Tally LCA,SEI,Wood,1353.217814,154.8404051,4.666673139,40.87183947,35.78096469,-8.012629545,20.38377274,67.90830025,46.439633,18.40374199,2.910662214,1.66824211
Washington,Zone 3B (Warm Dry),2020,New Construction,Type V-B,No Parking,29460,,,Other,29460,,,490,,18,25182,0.238,8,30,LEED Gold / ILFI Zero Energy Certified,D,D,110,Concrete: Non-PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,,,22,25,Shallow foundation,Construction,Required: LEED Proposed,No,,No,No,No,No,No,No,No,No,No,29460,2736.92238,2736.92238,2736.92238,,0,1,0,"10,001-50,000",Tally LCA,SEI,Concrete,340.9719425,248.3664174,3.193573491,46.84082535,14.9433279,-19.53686859,20.42439801,149.9345664,92.11575334,4.425193701,3.519182667,11.54586411
Washington,Zone 3B (Warm Dry),2022,New Construction,Type V-A,No Parking,38790,,,Residential: Mulitfamily (5 or more units),35686.8,Mercantile (Retail Other Than Mall),3103.2,349,41,34,,0.172,13,38,,D,C,94,Wood: Joists and sheathing,Wood: Light-frame,Light Frame shear panels,Not a podium building,,,24,16,Shallow foundation,Construction Documents,Voluntary: Other,Yes,0.15,Yes,Yes,,Yes,,Yes,Yes,Yes,,38790,3603.70737,3603.70737,3315.41078,288.2965896,0,2 to 5,0,"10,001-50,000",Tally LCA,SEI,Wood,317.1362107,129.2625729,3.67250186,85.10236928,30.57944848,-10.10995312,22.03958211,44.29173545,60.44199083,15.30469116,4.231747106,
Washington,Zone 5B (Cool Dry),2026,New Construction,Type V-A,"Above grade, within footprint of main structure",286299,,,Residential: Mulitfamily (5 or more units),208631,Parking,77668,927,164,45.5,,0.2075,19,30,,D,D,102,Wood: Joists and sheathing,Wood: Light-frame,Light Frame shear panels,Not a podium building,,,28.5,40,Shallow foundation,Construction Documents,Voluntary: Internal Benchmarking,No,,No,No,No,Yes,No,Yes,No,No,No,286299,26598.036,26598.036,19382.44579,7215.590204,0,2 to 5,0,"200,001-400,000",Tally LCA,SEI,Wood,434.7689709,135.1534744,3.209597986,56.56507554,30.75621195,-11.4283229,22.85225962,71.73028419,55.91411474,9.119299867,4.553175953,0.073711603
Washington,Zone 4C (Mixed Marine),2024,New Construction,Type V-B,Below Grade,73749,,3934,Lodging,57524.22,Mercantile (Retail Other Than Mall),16224.78,1005,63,45,,0.0687,25,38,,E,D,110,Wood: Joists and sheathing,Wood: Light-frame,Light Frame shear panels,Not a podium building,,,14,27,Shallow foundation,Design Development,Voluntary: Internal Benchmarking,Yes,,,,,Yes,Yes,,Yes,,,69815,6851.503347,6486.022945,5344.172611,1507.330736,0.056348922,2 to 5,0,"50,001-100,000",Tally LCA,SEI,Wood,731.238258,459.2877133,3.558171311,62.24145141,83.44005049,-12.59235189,23.13565528,56.08414471,446.4889378,7.193835563,4.602539874,0.008679864
Washington,Zone 4C (Mixed Marine),2024,New Construction,Type V-B,No Parking,37718,,0,Education,14245,Office,4177,903,0,26,59051,0.5,19,40,LEED v4.1 Gold,D,D,105,Wood: Engineered panels,Wood: Mass timber,Wood: Shear panels,Not a podium building,,,23,12,Shallow foundation,Construction Documents,Required: LEED Proposed,Yes,,No,No,Yes,Yes,No,No,No,Yes,Yes,37718,3504.115354,3504.115354,1323.403235,388.055831,0,2 to 5,0,"10,001-50,000",Tally LCA,SEI,Wood,1035.989103,238.1096464,7.668571868,49.34552782,66.96975786,-26.40216555,29.36693872,149.477156,67.85308569,14.75511181,8.024676191,0.404534166
Washington,Zone 4C (Mixed Marine),2025,New Construction,Type IV-B,No Parking,270550.6265,0,0,Education,225458.8554,Health Care (Outpatient),45091.77108,4047,0,125,218903.1308,0.35,13.9,39.1,ZCB Design v2 and LEED Gold,C,D,80,Concrete: Precast,Wood: Mass timber,Concrete: Shear walls,Primary system defined above is on a podium,Steel: Frame + concrete on metal deck,Steel: Columns,35,30,Shallow foundation,Construction,Voluntary: Internal Benchmarking,Yes,0.2,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,270550.6265,25134.96485,25134.96485,20945.80404,4189.160809,0,6 to 10,1,"200,001-400,000",Tally LCA,SEI,Concrete/Wood,236.1598824,584.0201726,6.645320468,75.85296999,50.01137681,-79.46703448,30.12823803,384.8800589,218.4813498,27.74350543,8.507215518,0.020396324
Washington,Zone 4C (Mixed Marine),2024,New Construction,Type V-B,No Parking,15216,,0,Public Assembly,8253,Education,1819,1094,0,28,34199,0.12,13,40,LEED v4.1 Gold,D,D,105,Steel: Frame + bare metal deck,Concrete: Precast,Concrete: Shear walls,Not a podium building,,,56,8,Shallow foundation,Construction,Required: LEED Baseline,No,0.07,No,No,No,No,No,No,No,Yes,Yes,15216,1413.612048,1413.612048,766.728459,168.990557,0,1,0,"10,001-50,000",Tally LCA,SEI,Steel/Concrete,1030.831829,264.2030294,3.318504358,17.40871554,38.90720212,-24.34954862,30.92251211,188.6951853,66.60124632,4.850273955,9.005332769,0.194552278
Washington,Zone 6A (Cold Humid),2020,New Construction,Type V-B,No Parking,17000,0,0,Health Care (Outpatient),17000,,,173,0,30,17000,0.21,,,,B,B,115,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,,,22,22,Deep foundation < 50' (15m),Completed,Voluntary: Internal Benchmarking,No,,No,No,No,No,No,No,No,No,No,17000,1579.351,1579.351,1579.351,,0,2 to 5,0,"10,001-50,000",Tally LCA,SEI,Steel,506.4336751,364.9747405,4.156394212,89.0179168,32.14845618,-53.29841722,34.88095744,227.7361466,111.9435719,17.58490837,10.85333304,0.542282751
Washington,Zone 4C (Mixed Marine),2022,New Construction,Type III-B,No Parking,100000,,,Education,96962,,,84372,,67,,0.269,25,40,LEED NC v4 Gold Target,C,D,115,Steel: Other,Steel: Columns,Steel: Braced frames,Not a podium building,,,53,30,Deep foundation < 50' (15m),Construction,Required: LEED Proposed,Yes,,No,No,Yes,Yes,No,Yes,No,No,No,100000,9290.3,9290.3,9008.060686,,0,2 to 5,1,"50,001-100,000",Tally LCA,SEI,Steel,1085.216586,299.6306068,4.271990309,19.89193084,43.21195554,-18.86400848,38.45038871,191.8295441,115.0050693,6.47407167,13.94113579,1.755624736
Washington,Zone 3B (Warm Dry),2022,New Construction,Type V-B,No Parking,15996,706,0,Public Assembly,8657,Office,1441,865,0,20,41637,0.355,15,30,LEED v4.1 Platinum,C,D,95,Steel: Frame + bare metal deck,Steel: Cold-formed,Steel: Braced frames,Not a podium building,,,28,8,Shallow foundation,Construction,Required: LEED Proposed,Yes,0.09,No,No,No,No,No,No,Yes,Yes,Yes,15996,1486.076388,1486.076388,804.261271,133.873223,0,1,0,"10,001-50,000",Tally LCA,SEI,Steel,361.9023842,402.295626,6.85586037,40.30944696,25.62072317,-76.21907966,38.48509686,250.080409,116.5754531,18.31210304,14.65248963,1.735477752
Washington,Zone 4C (Mixed Marine),2013,New Construction,Type IV-HT,No Parking,50798,,,Office,50798,,,200,,76,50522,0.4,25,40,"Living Building Certification, Net Zero Energy, Net Zero Water",C,D,,Wood: Other,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Concrete: Other,Concrete: CIP,23.9,10.5,Shallow foundation,Completed,Voluntary: Internal Benchmarking,Yes,0.33,No,No,Yes,Yes,No,No,No,No,No,50798,4719.286594,4719.286594,4719.286594,,0,6 to 10,0,"50,001-100,000",Tally LCA,SE,Steel/Wood,716.5298398,408.7803258,5.728718202,83.29210642,51.54308669,-76.24619884,38.8147434,302.4055426,170.2138301,5.38557077,14.88377736,4.284085825
Washington,Zone 3C (Warm Marine),2025,New Construction,Type IV-C,No Parking,31122,,,Residential: Mulitfamily (5 or more units),31122,,,222,40,68,,,,,LEED v4.1 Gold,C,E,,Steel: Frame + concrete on metal deck,Steel: Cold-formed,Light Frame shear panels,Not a podium building,,,10,9.75,Deep foundation < 50' (15m),Construction Documents,Required: LEED Proposed,Yes,0.158,No,No,Yes,Yes,No,No,Yes,Yes,No,31122,2891.327166,2891.327166,2891.327166,,0,6 to 10,0,"10,001-50,000",One Click LCA,SE,Steel,323.8374514,234.1398711,19.45958958,20.46683637,14.46803181,,40.98210725,156.9316559,71.37441789,,17.47145063,
Washington,Zone 4C (Mixed Marine),2025,New Construction,Type III-B,No Parking,86100,1860,0,Education,86100,,,3030,0,57,37845,0.25,31,38,Washington State Sustainable Schools Protocol (WSSP),D,D,105,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Not a podium building,,,28,11,Shallow foundation,Construction,Voluntary: Internal Benchmarking,Yes,0.3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,86100,7998.9483,7998.9483,7998.9483,,0,2 to 5,0,"50,001-100,000",Tally LCA,SEI,Steel/Wood,929.8383211,208.2973027,6.049579175,48.80562067,53.98370811,-20.93507274,49.99290171,108.313502,50.08103623,30.98592532,23.42961715,1.554762612
Washington,Zone 3C (Warm Marine),2024,New Construction,Type V-A,No Parking,14537,,,Residential: Mulitfamily (5 or more units),14537,,,136,30,49,,,,,LEED v4.1 Gold,C,E,92,Concrete: Non-PT framing,Concrete: CIP,Light Frame shear panels,Not a podium building,,,16,12,Shallow foundation,Construction Documents,Required: LEED Proposed,Yes,0.13,No,No,Yes,Yes,No,No,Yes,Yes,No,14537,1350.530911,1350.530911,1350.530911,,0,2 to 5,0,"10,001-50,000",One Click LCA,SE,Concrete,320.7013067,226.6397811,16.33193274,18.3709827,17.80082233,,51.64908069,111.3357264,114.9755104,,27.08859289,
Washington,Zone 3B (Warm Dry),2022,New Construction,Type V-A,Below Grade,230375,,48681,Residential: Mulitfamily (5 or more units),223463.72,Mercantile (Retail Other Than Mall),43771.44,1632,160,70,,0.1014,21,38,Greenpoint Rated,D,C,110,Wood: Joists and sheathing,Wood: Light-frame,Light Frame shear panels,Not a podium building,,,29.5,27.5,Shallow foundation,Construction Documents,Voluntary: Internal Benchmarking,Yes,0,,,,Yes,,,Yes,,,181694,21402.52863,16879.91768,20760.44998,4066.49809,0.267928495,2 to 5,1,"200,001-400,000",Tally LCA,SEI,Wood,313.3441441,660.4736532,7.979989598,64.03875967,109.8308491,-70.06285597,51.80735836,598.4205345,93.11479151,8.337643878,28.24046443,0.019166736
Washington,Zone 3B (Warm Dry),2018,New Construction,Type V-B,Below Grade,48752,,35859,Public Assembly,48752,,,260,,20,,,19,30,,D,D,115,Concrete: Non-PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,,,30,29.25,Shallow foundation,Construction Documents,Voluntary: Internal Benchmarking,Yes,,No,No,Yes,Yes,Yes,No,No,No,No,12893,4529.207056,1197.798379,4529.207056,,2.781276662,1,1,"10,001-50,000",Tally LCA,SEI,Concrete,371.9386715,512.6057183,4.772928997,39.10226615,48.71085101,-46.92644226,53.46628307,371.584732,151.860323,5.251232142,28.27827712,2.400867218
Washington,Zone 4C (Mixed Marine),2025,New Construction,Type IV-B,No Parking,203593.9836,0,0,Residential: Mulitfamily (5 or more units),203593.9836,,,1018,471,121.25,114694,0.28,,,Zero Carbon Building Standard v3 Design,C,D,100,Wood: Engineered panels,Steel: Columns,Concrete: Shear walls,Not a podium building,,,13.8,11.15486,Shallow foundation,Construction Documents,Voluntary: Internal Benchmarking,Yes,0.09,No,No,No,Yes,No,Yes,No,Yes,No,203593.9836,18914.49186,18914.49186,18914.49186,,0,11 or more,1,"200,001-400,000",Tally LCA,SEI,Steel/Concrete/Wood,257.5229751,413.290939,5.665629294,68.83584475,60.53914107,-78.48490919,53.95075782,243.7191827,172.1130512,19.71293152,28.83624008,0.001544319
Washington,Zone 4A (Mixed Humid),,New Construction,Type V-A,Below Grade,24083,,6092,Public Assembly,18062.25,Religious Worship,6020.75,688,0,70,,0.61,16,31,,D,B,115,Concrete: PT framing,Steel: Columns,Steel: Braced frames,Not a podium building,,,20.5,12,Deep foundation < 50' (15m),Construction Documents,Voluntary: Design Milestone Tracking,Yes,,No,No,No,Yes,Yes,No,No,No,No,17991,2237.382949,1671.417873,1678.037212,559.3457373,0.338613751,2 to 5,1,"10,001-50,000",Tally LCA,SEI,Steel/Concrete,608.5273865,413.820858,6.804894486,71.79360581,44.945116,-26.85924041,60.77140169,262.948053,101.3815728,34.21313726,40.08902429,1.021687687
Washington,Zone 4C (Mixed Marine),2025,New Construction,Type III-B,No Parking,86100,1860,0,Education,86100,,,3030,0,57,37845,0.25,31,38,Washington State Sustainable Schools Protocol (WSSP),D,D,105,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,,,33,28,Shallow foundation,Construction,Voluntary: Internal Benchmarking,No,,Yes,Yes,No,No,No,Yes,No,No,No,86100,7998.9483,7998.9483,7998.9483,,0,2 to 5,0,"50,001-100,000",Tally LCA,SEI,Steel,1635.772347,255.4782801,4.504226269,48.16928132,24.7625047,-23.96299241,63.47059088,126.6677848,50.07581085,30.98592532,43.27478231,1.554762612
Washington,Zone 4C (Mixed Marine),2020,New Construction,Type V-B,No Parking,63814,,0,Education,25793,Public Assembly,7567,2344,0,30,158649,0.284,18,36,,C,D,115,Steel: Other,Steel: Columns,Steel: Braced frames,Not a podium building,,,28,23,Shallow foundation,Completed,Voluntary: Internal Benchmarking,Yes,,No,No,No,Yes,No,No,Yes,Yes,Yes,63814,5928.512042,5928.512042,2396.247079,702.997001,0,2 to 5,0,"50,001-100,000",Tally LCA,SEI,Steel,876.3213325,374.1304653,7.071586813,52.42418511,33.67553141,-61.92948012,70.38841683,190.7064101,147.2850666,14.3622282,50.16680651,
Washington,Zone 5B (Cool Dry),2024,New Construction,Type V-B,No Parking,7347,,,Other,7347,Other,,50,,23,6413,0.21,28,38,,E,E,110,Steel: Frame + bare metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,,,30,22,Shallow foundation,Construction Documents,Voluntary: Design Iteration Analysis,Yes,,,,,,,,,,,7347,682.558341,682.558341,682.558341,,0,1,0,"10,000 or less",Tally LCA,SEI,Steel,580.2108281,265.4454361,3.380970153,49.63529052,13.57952336,-33.13892399,71.40725716,82.91207737,122.2103944,15.4224669,51.33644391,
Washington,Zone 5A (Cool Humid),2024,New Construction,Type IV-B,No Parking,54357,,,Public Assembly,23729,Office,30628,718,,47,,0.12,20,32,na,D,D,250,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Not a podium building,,,,,Shallow foundation,Construction Documents,Voluntary: Design Milestone Tracking,Yes,,Yes,No,Yes,Yes,No,No,No,No,No,54357,5049.928371,5049.928371,2204.495287,2845.433084,0,2 to 5,1,"50,001-100,000",Tally LCA,SEI,Steel/Wood,512.9747254,337.6167698,3.475858361,27.65130714,65.62065475,-34.73950801,71.59903595,208.5666215,99.6625606,27.35025667,51.86297959,0.09752247
Washington,Zone 5B (Cool Dry),2024,New Construction,Type V-B,"Above grade, within footprint of main structure",29611,,2843,Residential: Mulitfamily (5 or more units),26768,,,115,26,41,41530.63356,0.189974256,21,49,,D,B,115,Wood: Joists and sheathing,Wood: Light-frame,Wood: Shear panels,Not a podium building,,,,,Shallow foundation,Construction Documents,Voluntary: Design Iteration Analysis,No,,No,No,No,No,No,No,No,No,No,26768,2750.950733,2486.827504,2486.827504,,0.106208906,2 to 5,0,"10,001-50,000",One Click LCA,SEI,Wood,388.729566,177.1102892,16.74212099,175.7103369,19.1668189,,73.41221003,4.842765754,166.1566003,33.85347796,53.58774131,52.15616488
Washington,Zone 3C (Warm Marine),,New Construction,Type V-B,No Parking,1437,,,Office,1437,,,8,,23,,,,,,D,D,85,Wood: Joists and sheathing,Wood: Light-frame,Light Frame shear panels,Not a podium building,,,16,10.5,Deep foundation < 50' (15m),Completed,Voluntary: Internal Benchmarking,No,,No,No,No,Yes,No,No,No,No,No,1437,133.501611,133.501611,133.501611,,0,1,0,"10,000 or less",Tally LCA,SEI,Wood,380.1884384,427.7289416,6.503801141,136.1246332,71.44197188,7.642126971,74.99397989,262.3493736,222.8236893,3.214059959,53.9609715,
Washington,Zone 4C (Mixed Marine),2010,New Construction,Type III-B,No Parking,32483,,,Office,24817,Laboratory - Dry,7666,232,,64,,,23,30,LEED Platinum,D,D,85,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,,,19,17,Shallow foundation,Completed,Voluntary: Internal Benchmarking,No,,No,No,No,No,No,No,No,No,No,32483,3017.768149,3017.768149,2305.573751,712.194398,0,2 to 5,0,"10,001-50,000",Tally LCA,SEI,Steel,1181.687342,476.3408423,4.532334048,92.01173071,49.48910778,-61.42582515,79.56554853,116.1024302,305.950241,34.24158475,55.11514581,1.968439535
Washington,Zone 4C (Mixed Marine),2026,New Construction,Type V-B,No Parking,20709,,0,Education,13304,Office,5042,438,0,28,36017,0.37,18,37,ILFI Zero Carbon,D,D,105,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Steel: Frame + concrete on metal deck,Concrete: CIP,20,10.5,Shallow foundation,Design Development,Voluntary: Design Milestone Tracking,Yes,,No,No,Yes,Yes,No,No,Yes,Yes,Yes,20709,1923.928227,1923.928227,1235.981512,468.416926,0,2 to 5,1,"10,001-50,000",Tally LCA,SEI,Steel/Wood,990.5145327,290.5084829,5.773065621,52.56192934,73.53765295,-33.46083891,90.7245924,131.3942518,97.59569876,14.6714765,60.23060158,0.235089747
Washington,Zone 5A (Cool Humid),2022,New Construction,Type V-B,No Parking,306520,,0,Warehouse and Storage,306523.88,,,245,,40,,,30,,LEED Silver,D,C,115,Steel: Frame + bare metal deck,Steel: Columns,Concrete: Other,Not a podium building,,,55,55,Shallow foundation,Completed,Required: LEED Proposed,No,,,,,,,,,,,306520,28476.62756,28476.62756,28476.98802,,0,1,0,"200,001-400,000",One Click LCA,SEI,Steel/Concrete,455.6507326,294.4117358,10.32110489,145.6300337,19.25655694,,91.64025847,220.5130013,103.7789694,9.749349336,62.41520399,33.48237912
Washington,Zone 3B (Warm Dry),2023,New Construction,Type V-B,No Parking,14149,,,Public Order and Safety,14149,,,151,,27,42844,0.12,19,38,LEED v4 BD+C: NC - Gold,D,D,107,Wood: Joists and sheathing,Wood: Light-frame,Concrete: Shear walls,Not a podium building,Wood: Other,Steel: Columns,,,Shallow foundation,Construction,Required: LEED Proposed,Yes,0.34,No,No,Yes,Yes,No,Yes,Yes,Yes,No,14149,1314.484547,1314.484547,1314.484547,,0,1,0,"10,001-50,000",One Click LCA,SE,Concrete/Wood,357.6015778,242.9271997,24.35652657,87.8293931,4.298566319,,102.6587116,49.28099014,117.0331954,1.440747253,69.98686493,0.881737258
Washington,Zone 5B (Cool Dry),2024,New Construction,Type V-B,No Parking,39396,,,Public Assembly,39396,,,795,,41,87891,0.4,19,36,LEED Silver,B,B,115,Wood: Engineered panels,Wood: Mass timber,Concrete: Shear walls,Not a podium building,,,24,20,Shallow foundation,Design Development,Voluntary: Internal Benchmarking,Yes,,No,No,Yes,Yes,No,Yes,No,Yes,Yes,39396,3660.006588,3660.006588,3660.006588,,0,2 to 5,0,"10,001-50,000",Tally LCA,SEI,Concrete/Wood,568.1890281,379.0501617,6.646090241,83.43753821,89.79551002,-38.99141556,109.7853455,234.9858058,141.0577992,10.17382024,75.61613336,0.511325381
